date,open,high,low,close,volume,close_1,result_1,perf_1,close_14,result_14,perf_14,results,bb_upper,bb_middle,bb_lower,bb_pct,bb_bandwidth,bb_squeeze,bb_signalup,bb_signaldn,bb_signal,ema50,ema150,ema200,ema_signal1,ema_signal2,kama50,kama150,kama200,kama_signal1,kama_signal2,sar,sar_signal,adx,plus_di,minus_di,adx_trend,adx_direction,adx_signal,aroon_osc,aroon_signal,cci,cci_signal,macd,macd_sigline,macd_hist,macd_signal,ppo,ppo_signal,mfi,mfi_signal,roc,roc_signal,rsi,rsi_signal,ult_osc,ult_signal,willr,wr_signal,ad_osc,ad_signal,stoch_slowk,stoch_slowd,sslow_signal,stoch_fastk,stoch_fastd,srsi_signal,trix,trix_signal,sr_pivotpts,sr_res1,sr_sup1,sr_res2,sr_sup2,sr_res3,sr_sup3,cv_signal
2010-01-04,2.684,2.684,2.633,2.652,0.0,2.558,False,-0.0354449472097,2.34,False,-0.117647058824,0.0,2.73542585933,2.37795,2.02047414067,0.883312596992,30.0658852647,False,False,False,0.0,2.34405245991,2.32503608435,2.33270897055,1,1,2.35061295563,2.29315057194,2.28339805896,1,1,2.51595881383,1,32.3257257845,46.8290681555,12.8663585754,True,True,1.0,84.0,1,101.021021021,1.0,0.11423036414,0.0763369027841,0.0378934613558,1,7.74630274939,1,0.0,1.0,19.191011236,0.0,70.1483928028,0.0,61.0127250163,0.0,-19.7802197802,0.0,1.81898940355e-11,1,69.0658732713,77.6691832842,0.0,20.3395702329,73.446523411,0.0,-0.0249004546955,0,2.65633333333,3.31966666667,2.55266666667,3.42333333333,1.88933333333,4.08666666667,1.78566666667,0
2010-01-05,2.583,2.593,2.549,2.558,0.0,2.573,True,0.00586395621579,2.361,False,-0.0770132916341,0.0,2.75391385394,2.39345,2.03298614606,0.728247573508,30.1208593407,False,False,False,0.0,2.35244255952,2.32812169913,2.33495067233,1,1,2.35329407088,2.29436515076,2.28689868087,1,1,2.76,0,32.7167817333,42.5170448536,19.1910651401,True,True,1.0,84.0,1,47.2567482737,1.0,0.10959206265,0.0829879347573,0.0266041278927,1,7.75955289263,1,0.0,1.0,12.2422114963,0.0,61.2479739141,0.0,51.4069375052,0.0,-36.9963369963,0.0,1.81898940355e-11,1,42.8091027906,63.293385777,0.0,0.0,40.1131900776,1.0,-0.00288463918602,0,2.56666666667,3.14033333333,2.37333333333,3.33366666667,1.79966666667,3.90733333333,1.60633333333,0
2010-01-06,2.566,2.625,2.558,2.573,0.0,2.6,True,0.0104935872522,2.353,False,-0.0855033035367,0.0,2.76830883004,2.4127,2.05709116996,0.725388104091,29.4780809912,False,False,False,0.0,2.36109187091,2.33136512033,2.33731932236,1,1,2.35556107705,2.29590200855,2.29045870708,1,1,2.75578,0,33.291167006,42.8348167688,18.0281726823,True,True,1.0,84.0,1,49.6589536288,1.0,0.105905734558,0.0875714947174,0.0183342398405,1,8.06669510808,1,0.0,1.0,7.07449022056,0.0,62.074901589,0.0,45.10643768,0.0,-34.2490842491,0.0,1.81898940355e-11,1,21.802417429,44.5591311637,0.0,6.61549873804,8.9850229903,1.0,0.0185348133945,1,2.58533333333,3.17766666667,2.41066666667,3.35233333333,1.81833333333,3.94466666667,1.64366666667,0
2010-01-07,2.625,2.642,2.574,2.6,0.0,2.566,False,-0.0130769230769,2.383,False,-0.0834615384615,0.0,2.77268759667,2.4373,2.10191240333,0.742555183339,27.521240444,False,False,False,0.0,2.37046081715,2.33492319821,2.33993306045,1,1,2.35761384935,2.29728120605,2.29436085349,1,1,2.7516444,0,33.9365947493,41.6888955516,16.8928915023,True,True,1.0,84.0,1,54.0347893,1.0,0.103964528964,0.0908501015667,0.0131144273971,1,8.15376948661,1,0.0,1.0,5.99266204647,0.0,63.5813496027,0.0,41.5685113178,0.0,-29.304029304,0.0,1.81898940355e-11,1,13.2701421801,25.9605541332,1.0,18.6672237385,8.42757415884,1.0,0.0395093397871,1,2.60533333333,3.21766666667,2.45066666667,3.37233333333,1.83833333333,3.98466666667,1.68366666667,0
2010-01-08,2.642,2.654,2.527,2.566,0.0,2.556,False,-0.00389711613406,2.409,False,-0.0611847233048,0.0,2.76782374443,2.45895,2.15007625557,0.673290870346,25.122409519,False,False,False,0.0,2.3781290204,2.3379838181,2.34218248273,1,1,2.36029482431,2.29926877915,2.29734795113,1,1,2.747591512,0,33.7928676567,37.0626610745,19.1250596703,True,True,1.0,80.0,1,32.0712583114,1.0,0.0985466097209,0.0923894031975,0.0061572065234,1,7.79055842852,1,0.0,1.0,3.55125100888,0.0,60.3314422786,0.0,43.0520659152,0.0,-37.0229007634,0.0,1.81898940355e-11,1,20.1285960093,18.4003852061,1.0,0.0,8.42757415884,1.0,0.0594451464101,1,2.58233333333,3.17166666667,2.40466666667,3.34933333333,1.81533333333,3.93866666667,1.63766666667,0
2010-01-11,2.564,2.576,2.541,2.556,0.0,2.482,False,-0.028951486698,2.348,False,-0.0813771517997,0.0,2.76081874386,2.47785,2.19488125614,0.638089456338,22.8398606742,False,False,False,0.0,2.38510435293,2.34087144965,2.34431002022,1,1,2.36334755164,2.30147362895,2.30022922055,1,1,2.73876785152,0,33.659406785,35.8809265933,18.515261512,True,True,1.0,60.0,1,-2.17379664828,1.0,0.0923810421122,0.0923877309805,-6.68886827962e-06,0,7.34250079949,1,0.0,1.0,0.74891604257,0.0,59.3702377923,0.0,42.0734738037,0.0,-46.1538461538,0.0,1.81898940355e-11,1,23.9486753714,19.1158045203,1.0,0.0,6.22240791283,1.0,0.0781447571461,1,2.55766666667,3.12233333333,2.35533333333,3.32466666667,1.79066666667,3.88933333333,1.58833333333,1
2010-01-12,2.502,2.502,2.468,2.482,0.0,2.532,True,0.0201450443191,2.375,False,-0.0431103948429,0.0,2.75133367062,2.48985,2.22836632938,0.484989502439,21.0039697668,False,False,False,0.0,2.38890418223,2.34274070197,2.34568006977,1,1,2.36401053314,2.30302161202,2.30206817911,1,1,2.73029713746,0,32.4391635656,33.029364466,23.6364397828,True,True,1.0,60.0,1,-103.891215159,1.0,0.0805945598875,0.0900290967619,-0.00943453687435,0,6.75210141932,1,0.0,1.0,-4.13286983391,0.0,52.6814665808,0.0,34.9430326043,0.0,-82.2485207101,1.0,1.81898940355e-11,1,18.400763907,20.8260117626,1.0,0.0,1.26713454544e-13,1.0,0.094706803296,1,2.484,2.975,2.208,3.251,1.717,3.742,1.441,1
2010-01-13,2.495,2.544,2.478,2.532,0.0,2.485,False,-0.0185624012638,2.357,False,-0.0691153238547,0.0,2.74671678025,2.50215,2.25758321975,0.561026276688,19.5485306834,False,False,False,0.0,2.39451578292,2.34524744764,2.34753399942,1,1,2.36661929588,2.30502554017,2.30470595553,1,1,2.71455930921,0,31.7067469297,34.8755138866,22.2107397536,True,True,1.0,60.0,1,-76.2277580071,1.0,0.0744302839578,0.0869093342011,-0.0124790502433,0,6.25507824454,1,0.0,1.0,-1.82241178751,0.0,56.2666644005,0.0,38.2132833634,0.0,-67.8571428571,1.0,1.81898940355e-11,1,21.5900431801,21.3131608195,1.0,32.8920761122,10.9640253707,1.0,0.109870695512,1,2.518,3.043,2.276,3.285,1.751,3.81,1.509,0
2010-01-14,2.524,2.525,2.463,2.485,0.0,2.419,False,-0.0265593561368,2.402,False,-0.0334004024145,0.0,2.74354773598,2.5089,2.27425226402,0.449072596204,18.7052282658,False,False,False,0.0,2.39806418359,2.34709847482,2.34890182032,1,1,2.36798852865,2.30654999597,2.30678524669,1,1,2.69976575066,0,30.8066324134,32.6577170624,22.1807492665,True,True,1.0,60.0,1,-123.523222606,1.0,0.0650032269307,0.082528112747,-0.0175248858163,0,5.40291453328,1,0.0,1.0,-4.78927203065,0.0,52.2584502987,0.0,39.7222980231,0.0,-92.5925925926,1.0,1.81898940355e-11,1,17.8179361594,19.2695810822,1.0,0.0,10.9640253707,1.0,0.123118572206,1,2.491,2.955,2.222,3.224,1.758,3.688,1.489,0
2010-01-15,2.448,2.463,2.404,2.419,0.0,2.456,True,0.0152955766846,2.305,False,-0.0471269119471,0.0,2.73794919391,2.5131,2.28825080609,0.29074863831,17.8941700614,False,False,False,0.0,2.398885196,2.34805081291,2.34959931465,1,1,2.36832617634,2.30750698845,2.30802151504,1,1,2.68082449061,0,29.1500005049,30.227609193,25.950340496,True,True,1.0,60.0,1,-178.467074175,1.0,0.0516116212607,0.0763448144497,-0.024733193189,0,4.34551991555,1,0.0,1.0,-9.94043186895,0.0,47.176227378,0.0,37.2653820377,0.0,-95.7865168539,1.0,1.81898940355e-11,1,18.2159523301,19.2079772232,1.0,0.0,10.9640253707,1.0,0.133828118752,1,2.42866666667,2.76533333333,2.09733333333,3.09666666667,1.76066666667,3.43333333333,1.42933333333,0
2010-01-19,2.438,2.463,2.428,2.456,0.0,2.421,False,-0.0142508143322,2.215,False,-0.0981270358306,0.0,2.7092449891,2.52465,2.3400550109,0.31405237397,14.6234122828,False,False,False,0.0,2.40112499224,2.34948060346,2.35065802793,1,1,2.36897287181,2.3085695979,2.30957445098,1,1,2.65314204155,0,27.611699447,28.966679742,24.8678351485,True,True,1.0,56.0,1,-120.224760637,1.0,0.0434830228439,0.0697724561286,-0.0262894332846,0,3.29932874739,1,0.0,1.0,-7.39064856712,0.0,50.1057073019,0.0,39.3256203352,0.0,-85.393258427,1.0,1.81898940355e-11,1,19.1273706609,18.3870863835,1.0,32.2259525775,10.7419841925,1.0,0.14272510683,1,2.449,2.806,2.138,3.117,1.781,3.474,1.47,0
2010-01-20,2.419,2.426,2.392,2.421,0.0,2.362,False,-0.0243700950021,2.263,False,-0.0652622883106,0.0,2.68651934451,2.53175,2.37698065549,0.142209507479,12.2262738826,False,False,False,0.0,2.40190440431,2.35042788024,2.35135794805,1,1,2.36935663183,2.30938255038,2.31054200583,1,1,2.62822783739,0,25.6920100644,27.1900037335,26.7926653288,True,True,1.0,36.0,1,-125.635864008,1.0,0.0338269070149,0.0625833463058,-0.0287564392909,0,2.0170313277,1,0.0,1.0,-5.35574667709,0.0,47.426343082,0.0,41.8666165819,0.0,-92.1195652174,1.0,1.81898940355e-11,1,21.6475782479,19.6636337463,1.0,2.75141561806,11.6591227319,1.0,0.14958291711,1,2.413,2.734,2.066,3.081,1.745,3.402,1.398,0
2010-01-21,2.447,2.453,2.347,2.362,0.0,2.34,False,-0.00931414055885,2.307,False,-0.0232853513971,1.0,2.69213287845,2.5297,2.36726712155,-0.0162132248211,12.8420665254,False,False,True,0.0,2.40033952571,2.35058115335,2.35146383912,1,1,2.36930891058,2.3097802245,2.31095127119,1,1,2.5998804969,0,24.3743058072,24.5087313998,28.3369522363,True,False,0.0,36.0,1,-123.573712989,1.0,0.021169529576,0.0543005829599,-0.0331310533838,0,0.852566488812,1,0.0,1.0,-8.20054411193,0.0,43.229758185,0.0,37.5295761748,0.0,-96.3680387409,1.0,1.81898940355e-11,1,21.5495902678,20.7748463922,1.0,0.0,11.6591227319,1.0,0.153963364802,1,2.38733333333,2.68266666667,2.01466666667,3.05533333333,1.71933333333,3.35066666667,1.34666666667,0
2010-01-22,2.355,2.373,2.336,2.34,0.0,2.361,True,0.00897435897436,2.369,True,0.0123931623932,1.0,2.70370909384,2.52405,2.34439090616,-0.0122201054869,14.2357793105,False,False,True,0.0,2.3979732698,2.35044100562,2.35134977107,0,1,2.36913789618,2.31010082981,2.31118693371,1,1,2.56447722734,0,23.2860685868,23.6326885807,28.3867358298,True,False,0.0,36.0,1,-135.8902401,1.0,0.00925654691508,0.0452917757509,-0.0360352288358,0,0.0361611340139,1,0.0,1.0,-10.0,1.0,41.7463844154,0.0,37.5432484187,0.0,-98.8505747126,1.0,1.81898940355e-11,1,10.2185066533,17.8052250563,1.0,0.0,0.917138539353,1.0,0.155971733492,1,2.34966666667,2.60733333333,1.93933333333,3.01766666667,1.68166666667,3.27533333333,1.27133333333,0
2010-01-25,2.373,2.382,2.348,2.361,0.0,2.353,False,-0.00338839474799,2.374,True,0.00550614146548,1.0,2.71064074413,2.5182,2.32575925587,0.0915625853757,15.283992068,False,False,False,0.0,2.39652333765,2.35058085985,2.35144579325,1,1,2.36908332578,2.31059775458,2.31161759485,1,1,2.52792087096,0,22.1377246905,23.5404106997,27.1982927254,True,False,0.0,36.0,1,-109.300571182,1.0,0.00149273945234,0.0365319684912,-0.0350392290389,0,-0.692625935509,0,0.0,1.0,-7.98908807482,1.0,43.7311848949,0.0,34.5389381996,0.0,-92.1383647799,1.0,1.81898940355e-11,1,10.4205373205,14.0628780805,1.0,23.743555626,7.91451854201,1.0,0.156222970046,1,2.36366666667,2.57033333333,1.96733333333,2.96666666667,1.76066666667,3.17333333333,1.36433333333,0
2010-01-26,2.319,2.366,2.313,2.353,0.0,2.383,True,0.012749681258,2.334,False,-0.00807479813005,1.0,2.71413995223,2.509,2.30386004777,0.119771774574,16.3523277982,False,False,False,0.0,2.39481654009,2.35061290144,2.35146125799,1,1,2.36897691807,2.31095965545,2.31194958021,1,1,2.49721353161,0,21.5283662232,22.2731779492,29.2891064739,False,False,0.0,36.0,1,-106.768759571,1.0,-0.00524520359628,0.0281765340737,-0.03342173767,0,-1.5493248651,0,0.0,1.0,-7.9420970266,1.0,43.1283310999,0.0,39.0118609942,0.0,-88.2697947214,1.0,1.81898940355e-11,1,17.1353580802,12.5914673513,1.0,24.3302243133,16.0245933131,1.0,0.154903929369,1,2.344,2.474,1.928,2.89,1.798,3.02,1.382,0
