date,open,high,low,close,volume,close_1,result_1,perf_1,close_14,result_14,perf_14,results,bb_upper,bb_middle,bb_lower,bb_pct,bb_bandwidth,bb_squeeze,bb_signalup,bb_signaldn,bb_signal,ema50,ema150,ema200,ema_signal1,ema_signal2,kama50,kama150,kama200,kama_signal1,kama_signal2,sar,sar_signal,adx,plus_di,minus_di,adx_trend,adx_direction,adx_signal,aroon_osc,aroon_signal,cci,cci_signal,macd,macd_sigline,macd_hist,macd_signal,ppo,ppo_signal,mfi,mfi_signal,roc,roc_signal,rsi,rsi_signal,ult_osc,ult_signal,willr,wr_signal,ad_osc,ad_signal,stoch_slowk,stoch_slowd,sslow_signal,stoch_fastk,stoch_fastd,srsi_signal,trix,trix_signal,sr_pivotpts,sr_res1,sr_sup1,sr_res2,sr_sup2,sr_res3,sr_sup3,cv_signal
2010-01-04,112.370003,113.389999,111.510002,113.330002,118944600.0,113.629997,True,0.00264709251483,109.209999,False,-0.0363540362419,1.0,113.371435614,111.4209999,109.470564186,0.989378369853,3.50101994292,True,False,False,1.0,109.879029892,104.203652379,103.178305965,1,1,108.475824455,108.126862515,105.88294494,1,1,110.447235231,1,9.72091273997,26.6195266181,23.105724401,False,True,1.0,92.0,1,105.761404051,1.0,0.75580331105,0.703907082333,0.051896228717,1,0.531134063884,1,58.8848849509,0.0,2.85895988383,0.0,61.996549007,0.0,57.4112994893,0.0,-1.4597810219,0.0,14695889.8687,1,55.5718758586,59.1377718986,0.0,99.3039277084,51.862256519,0.0,0.107586157868,1,112.743334333,117.366665667,112.096669667,118.013330333,107.473338333,122.636661667,106.826673667,1
2010-01-05,113.260002,113.68,112.849998,113.629997,111579900.0,113.709999,True,0.000704057045782,109.769997,False,-0.0339699032114,0.0,113.714800038,111.55199965,109.389199262,0.980395084473,3.87765417849,False,False,False,1.0,110.026126641,104.328504626,103.282302891,1,1,108.559996037,108.261645089,106.13382643,1,1,110.741511608,1,9.77497556553,27.0475371161,21.9171218503,False,True,1.0,96.0,1,139.8488809,1.0,0.829866997114,0.729099065289,0.100767931825,1,0.610931062755,1,59.047433202,0.0,3.10316489523,0.0,63.2335541017,0.0,59.375272025,0.0,-1.1364315599,0.0,54529263.0587,1,65.9551924167,56.1024001714,0.0,100.0,66.4346425695,0.0,0.107239549567,1,113.386665,118.653327,113.09333,118.946662,107.826668,124.213324,107.533333,1
2010-01-06,113.519997,113.989998,113.43,113.709999,116074400.0,114.190002,True,0.00422129104055,109.309998,False,-0.0386949348228,0.0,114.024735457,111.6954998,109.366264143,0.932437824434,4.17068845374,False,False,False,1.0,110.170592224,104.45276283,103.386061061,1,1,108.675565069,108.40759797,106.3421791,1,1,111.094130215,1,10.0844314941,28.067545361,21.1274333218,False,True,1.0,100.0,1,136.265852191,1.0,0.884818853751,0.760243022981,0.124575830769,1,0.731092643625,1,66.7204888878,0.0,2.13778582345,0.0,63.5740647327,0.0,57.7751341612,0.0,-5.94477833222,0.0,65867528.1765,1,94.682472462,72.0698469124,0.0,100.0,99.7679759028,0.0,0.107102212004,1,113.709999,119.299995,113.43,119.579994,107.840004,125.16999,107.560005,1
2010-01-07,113.5,114.330002,113.18,114.190002,131091100.0,114.57,True,0.00332776944868,109.830002,False,-0.0381819767373,0.0,114.288864849,111.92449985,109.560134851,0.979093149914,4.22492841575,False,False,False,1.0,110.328216136,104.581732885,103.493562961,1,1,108.847829107,108.559378955,106.577745349,1,1,111.499551705,1,10.652163083,28.1780995636,19.5681704669,False,True,1.0,76.0,1,126.217681875,1.0,0.956079734549,0.799410365295,0.156669369254,1,0.880677483576,1,66.2516524207,0.0,2.20173537452,0.0,65.6307903687,0.0,61.8498934082,0.0,-2.77227558083,0.0,96073100.3114,1,94.0951224944,84.9109291244,0.0,100.0,100.0,0.0,0.107226396413,1,113.900001333,119.679999667,113.470000667,120.110000333,107.690002333,125.889998667,107.260001667,1
2010-01-08,113.889999,114.620003,113.660004,114.57,126402800.0,114.730003,True,0.00139655232609,108.57,False,-0.0523697302959,0.0,114.613199822,112.152,109.690800178,0.991223828795,4.38904312365,False,False,False,1.0,110.494560602,104.714027814,103.603776265,1,1,109.055513618,108.720069193,106.814198048,1,1,111.952423752,1,11.4152125919,28.3044292628,18.3506377927,False,True,1.0,80.0,1,139.829415548,1.0,1.03132864418,0.845794021072,0.185534623109,1,1.00872319864,1,77.3035526563,0.0,2.34033324717,0.0,67.2092692908,0.0,69.2812643745,0.0,-0.936385066378,0.0,135725337.317,1,94.2870302199,94.3548750587,0.0,100.0,100.0,0.0,0.107626428639,1,114.283335667,120.446668333,113.946668333,120.783335667,107.783335667,126.946668333,107.446668333,1
2010-01-11,115.080002,115.129997,114.239998,114.730003,106375700.0,113.660004,False,-0.00932623526559,107.389999,False,-0.0639763253558,0.0,114.956925882,112.3565002,109.756074518,0.95636812788,4.62888337918,False,False,False,1.0,110.660656382,104.846689737,103.714484988,1,1,109.360975576,108.886515014,107.037538925,1,1,112.432588017,1,12.522078928,30.0004576289,17.2773621816,False,True,1.0,84.0,1,149.69699124,1.0,1.09129508171,0.8948942332,0.19640084851,1,1.11130989889,1,88.4124944034,0.0,2.00035556542,0.0,67.8782293928,0.0,67.0568469582,0.0,-9.15319125079,0.0,143031173.641,1,92.0288943078,93.4703490074,0.0,100.0,100.0,0.0,0.108255738232,1,114.699999333,121.279995667,114.270001667,121.709993333,107.690005333,128.289989667,107.260007667,1
2010-01-12,113.970001,114.209999,113.220001,113.660004,163333500.0,114.620003,True,0.008446234086,109.059998,False,-0.0404716332757,1.0,115.077503956,112.48400035,109.890496744,0.72672103625,4.61132889587,False,False,False,1.0,110.778277857,104.963422376,103.813445376,1,1,109.503371328,109.006110352,107.228083273,1,1,112.972069813,1,12.3491172594,27.1040060638,22.1309703699,False,True,1.0,84.0,1,57.1834629511,1.0,1.04048487656,0.924012361872,0.11647251469,1,1.12464903823,1,77.4679691907,0.0,0.833927423404,0.0,59.1829130049,0.0,67.4589889114,0.0,-39.304646687,0.0,127243082.523,1,68.4880701467,84.9346648915,0.0,0.0,66.6666666667,1.0,0.108768446785,1,113.696668,119.273333,112.263339,120.706662,106.686674,126.283327,105.253345,1
2010-01-13,113.949997,114.940002,113.370003,114.620003,161822000.0,114.93,True,0.00270456283272,110.379997,False,-0.0369918503666,0.0,115.357873656,112.62150035,109.885127044,0.865173612441,4.85941547061,False,False,False,1.0,110.928933745,105.091324106,103.920973313,1,1,109.85339517,109.156396418,107.476236065,1,1,113.220001,1,12.7833591585,28.9959565394,19.9719111571,False,True,1.0,84.0,1,92.3909312823,1.0,1.06540005057,0.952289899613,0.113110150962,1,1.15845870948,1,78.5480444937,0.0,1.83013951368,0.0,63.6785400265,0.0,65.5824263281,0.0,-13.6362105006,0.0,139716563.043,1,60.3061482434,73.6077042327,0.0,51.7017072307,50.5672357436,1.0,0.109386722354,1,114.310002667,119.600008333,113.490008333,120.420002667,108.200002667,125.710008333,107.380008333,0
2010-01-14,114.489998,115.139999,114.419998,114.93,115718800.0,113.639999,False,-0.0112242321413,109.830002,False,-0.0443748194553,0.0,115.646913141,112.80050045,109.954087759,0.874067252601,5.04680862125,False,False,False,1.0,111.085838304,105.221637694,104.030515867,1,1,110.186316063,109.310107473,107.723415849,1,1,113.220001,1,13.3415944254,28.9399396219,19.0538628412,False,True,1.0,96.0,1,118.685501812,1.0,1.09750828035,0.98133357576,0.11617470459,1,1.18074673004,1,78.6453669602,0.0,2.14184417371,0.0,65.0183997496,0.0,64.5597494421,0.0,-5.59997333333,0.0,147459484.48,1,62.5081965354,63.7674716418,0.0,67.1106890696,39.6041321001,1.0,0.110129165686,1,114.829999,120.640001,114.519999,120.950001,108.709997,126.760003,108.399997,0
2010-01-15,114.730003,114.839996,113.199997,113.639999,212283100.0,115.059998,True,0.012495591451,106.440002,False,-0.0633579467033,0.0,115.711876615,112.90650055,110.101124485,0.630730859776,4.96937917933,False,False,False,1.0,111.186001469,105.333139168,104.126132615,1,1,110.356977248,109.41387103,107.90019719,1,1,115.139999,0,12.5784125215,25.8636060223,24.524762987,False,True,1.0,96.0,1,34.0465590004,1.0,1.00725102128,0.986517064864,0.0207339564166,1,1.12133497682,1,68.2827471433,0.0,1.97415376931,0.0,55.7946806092,0.0,58.8314909637,0.0,-40.0,0.0,105920655.782,1,61.8631513581,61.559165379,0.0,0.0,39.6041321001,1.0,0.11061387043,1,113.893330667,118.766664333,112.646662333,120.013332667,107.773328667,124.886666333,106.526660333,0
